ID,BLAST_Name,BLAST_%,Phylum,Class,Order,Family,Genus,BOLD_Species,BOLD_%,Hits_Count,Status
3446-1,"Asellus aquaticus haplotype H182 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.229,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H179 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.229,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H176 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.229,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H152 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.229,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H146 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.229,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H139 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.229,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 18 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.788,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 03 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.788,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H450 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.226,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H435 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.226,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H434 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.226,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H426 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.226,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H417 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.226,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H416 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.226,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H415 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.226,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H409 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.226,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H355 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.226,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H335 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.226,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H322 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.226,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H321 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.226,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H320 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.226,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H319 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.226,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H318 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.226,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG3995 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.691,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG4007 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.074,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG4016 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.074,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG4013 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.074,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG4005 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.074,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG4004 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.074,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2882 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.074,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate Aaq_02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.92,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate Aaq_08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",98.686,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H224 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.068,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H220 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.068,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H191 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.068,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H189 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.068,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H181 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.068,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H178 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.068,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H173 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.068,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H160 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.068,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H159 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.068,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H158 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.068,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 34 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.63,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 31 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.63,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 30 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.63,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 28 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.63,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 27 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.63,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 22 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.63,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 21 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.63,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 20 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.63,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 12 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.63,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 09 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.63,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 11 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.63,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 07 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.63,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 06 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.63,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 04 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.63,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H427 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.065,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H413 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.065,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H410 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.065,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H356 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.065,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H338 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.065,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H331 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.065,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG4015 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.913,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2895 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.913,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2888 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.913,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2889 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.913,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2892 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.913,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2890 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.913,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2883 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.913,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG4003 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.913,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2897 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.913,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2881 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.913,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG4009 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.91,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2971 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.91,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2966 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.91,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2959 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.91,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2930 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.91,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H219 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.907,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H190 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.907,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H186 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.907,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H177 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.907,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H153 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.907,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 35 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.472,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 26 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.472,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 17 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.472,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 13 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.472,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 08 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.472,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 02 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.472,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H438 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.903,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H437 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.903,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H430 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.903,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H402 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.903,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H342 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.903,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H340 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.903,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H327 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.903,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H307 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.903,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2887 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.753,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2967 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.753,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2965 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.753,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2978 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.753,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2977 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.753,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2976 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.753,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2975 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.753,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2973 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.753,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2972 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.753,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2969 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.753,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2968 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.753,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2964 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.753,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2963 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.753,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2962 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.753,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2961 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.753,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2960 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.753,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 29 cytochrome oxidase subunit I-like (COI) gene, partial sequence; mitochondrial",97.314,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H211 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.746,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H180 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.746,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H174 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.746,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H165 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.746,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H163 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.746,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H130 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.746,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 33 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.314,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 32 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.314,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 25 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.314,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 23 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.314,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 10 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.314,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 19 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.314,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 15 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.314,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 14 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.314,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 16 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.314,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H432 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.742,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H428 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.742,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H418 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.742,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H406 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.742,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H405 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.742,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H404 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.742,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H403 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.742,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H332 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.742,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2919 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.512,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2929 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.669,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2927 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.669,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2970 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.735,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H164 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.585,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H147 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.585,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 24 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.156,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H329 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.581,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate Aaquaticus|TANNERIE_200905_1_YAC700|COI_HCO2198_YAC749_COI_LCO1490 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",97.738,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H433 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.419,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate Aa cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.872,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate Aaq_04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.573,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG3993 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.869,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG3992 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.869,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate Aaquaticus_VELKY_201105_1 tRNA-Tyr gene, partial sequence; and cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.872,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2891 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.176,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H232 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.262,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H231 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.262,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H213 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.262,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate H296 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.258,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG3991 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.705,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H234 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.101,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype H233 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.101,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2898 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.851,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG3994 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",98.0,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2885 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.833,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate HBG2974 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.667,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus haplotype 05 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.351,Arthropoda,,,,,,99.85,25.0,Reliable
